Timestamp,Gender,What is your age?,What is your religion?,Which area do you come from?,How many siblings do you have?,Have you ever visited any counselor/therapist?,What is your relationship status?,How many hours of sleep do you get everyday?,What kind of dreams do you get?,Which food do you prefer?, Do you have your meals on time?,How many litres of water do you drink in a day?,Do you workout often?,What time do you normally wake up in the morning?,What time do you normally wake up in the morning on an off-day?,Did your school have a counselor?, What kind of school did you attend?,How did you travel to school?,Which was your favorite subject?," During school life, have you had any concerns about your/your friend's mental health e.g. stress, anxiety, low mood?","If yes, did you feel you had enough understanding and information on the problem?",Who has supported you/your friend with mental health stuff?,What was your financial condition growing up?,What is your opinion about ‘peer pressure’?,What stream did you choose? (Higher Secondary School),What age did you get a phone for yourself?,How often did you participate in non-curricular activities?, Were you ever part of the school cabinet? (Head girl/ Head boy or house captain), Were you ever part of the school sports team?,How often were you called to the principal’s office for any form of mischief/misbehavior?,Do you talk to one or more of your classmates from your school days on a  weekly or daily basis?,What areas of life do you think impact mental health that you might want help with,Which relationships do you feel you might want support with. This could include education and strategies to cope with problems., Do you like reading books? ,Do you read the newspaper/ keep up with the happenings of the world?,What social media platforms do you use? ,Do you look forward to the weekend?,What is your plan for a holiday?,How hopeful are you about achieving your college related goals or future job prospects?,What makes you happy?,What are your energy levels like when I finish my day?,How much time do you have to travel to reach your place of study?,How excited do you get for your birthday?, Do you smoke? ,How often do you consume alcohol?,Stigma,Do you meditate or use other techniques in order to feel relaxed or happy?,Does your college/university have a counsellor?,Would you say that your college is addressing the mental health concerns among its students?,"Do you agree or disagree, that college life affects your mental health?",What are the major reasons you feel in a way college life may affect your mental health?,Do you as a student have a good social life at university/college?,Do you have good friends at college/university?,Do you participate in extra curricular activities?,Do you feel respected and wanted among your classmates?,Do you get enough free time in college/university?,Does your college have a proper schedule that the staff maintains to follow?,Are you enjoying the course you are studying?,Do you feel like you are studying something new and useful in college/university?,Are you happy/satisfied with the marks which you achieve?,Do you feel you are doing well now in college/university in comparison to your school or high school performances?,Do you feel pressure in order to meet the deadlines to submit assignments or projects?,"Do you find sufficient time to focus on your hobbies, extra curricular activities?","Can you balance personal, social, and academics responsibilities?",Do you right now have a clear vision of what you want to achieve  career-wise in future?,Are you happy with your college life?,Have you or anyone you know experienced cyber bullying?
3/30/2021 23:40:51,Male,24,Hindu,Rural,1,No,In a relationship,Between 4 and 7,Good,Homemade,Yes,Less than 1.5 L,Yes,Between 7 am and 9 am,Between 7 am and 9 am,No,Co-ed (Girls and boys),Balrath,Science,No,Yes,Other adult,"Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Commerce,Before 12th std (10th std - 11th std),Always did,Yes,Yes,Only a few times,No,"Family problems, Self esteem, Suicidal thoughts, Self-harm, Fear of the future/planning the future, Bullying, Friendship issues, Eating disorders, Drugs and alcohol, Cyber Bullying, Phone addiction/fights, I think parents need an information/support group",With my friends (difficulties or break downs/loss of the friendship),No,Yes,"Instagram, Twitter",Yes,Cricket ...workout,3,"Being around people you love, Your work/study, Being around animals, Food",5,Less than 1 hour,1,Never smoked,Never,,Yes,Yes,No,Neutral,Uncertainty about which major or career path to choose,Yes,Yes,Yes,Yes,Yes,Yes,Maybe,No,No,No,No,Yes,Yes,Yes,Maybe,No
3/30/2021 23:43:34,Male,17,Hindu,Urban,1,No,Single,Between 4 and 7,Good,Homemade,Yes,More than 3.5 L,Yes,Between 7 am and 9 am,Between 7 am and 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Science,Yes,No,"Teacher, Friend, Parent","Can afford the necessities, and occasional luxuries","It’s bad, but I have fallen for it",Science,Before 12th std (10th std - 11th std),Always did,Yes,No,Only a few times,Yes,"Anxiety and or depression, Sex and relationships, Fear of the future/planning the future","With my parents, With my friends (difficulties or break downs/loss of the friendship), BF or GF",Yes,Yes,,Yes,"Hangout with friends and family, dear ones",5,Your work/study,2,Less than 1 hour,3,Never smoked,Never,,Yes,I don't know,No,Agree,"Pressure to succeed in academics, Uncertainty about which major or career path to choose, Relationship (like friends ,Parents) behavioural changes",Yes,Yes,Yes,Yes,No,Maybe,Yes,Yes,No,Yes,No,No,Maybe,No,Maybe,No
3/30/2021 23:47:32,Male,23,Hindu,Urban,1,No,In a relationship,Between 4 and 7,Good,Homemade,Sometimes,2.5 L,Sometimes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Foot,Science,Maybe,Yes,"Teacher, School counsellor, Friend, Parent","Can afford the necessities, not more","It’s bad, but I have fallen for it",Others,Before 10th std,Sometimes,Yes,No,Never,Yes,"Family problems, I think parents need an information/support group",With my parents,No,Sometimes,"Facebook, Instagram",Yes,"Hangout with friends and family, dear ones",5,"Being around people you love, Your work/study, Being around animals",5,1 hour,5,Never smoked,Never,,Sometimes,Yes,Not aware,Neutral,Submissions and project work,Yes,Yes,No,Yes,Sometimes,Yes,Yes,Yes,Yes,No,Sometimes,No,Yes,Yes,Yes,No
3/31/2021 0:25:59,Male,23,Hindu,Urban,1,Yes,Single,More than 8,Nightmare,Outside food,No,2.5 L,Yes,After 9 am,After 9 am,Yes,Co-ed (Girls and boys),Car or bike,Science,Yes,Yes,"Teacher, Friend",Finding it difficult to make ends meet,"It’s fine, if it does not get you into trouble",Science,Before 10th std,Always did,Yes,Yes,Only a few times,Yes,Anxiety and or depression,"With my parents, With my friends (difficulties or break downs/loss of the friendship), Siblings",No,No,"Facebook, Instagram",Yes,"Hangout with friends and family, dear ones",4,"Being around people you love, Being around animals",4,Less than 1 hour,4,Never smoked,On occasion,,No,Yes,Yes,Neutral,"Uncertainty about which major or career path to choose, Submissions and project work",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No
3/31/2021 2:04:19,Male,22,Christian,Rural,2,Yes,Single,Between 4 and 7,Good,Outside food,Yes,1.5  L,Yes,After 9 am,After 9 am,Yes,Co-ed (Girls and boys),Car or bike,Mathematics,Yes,No,"Teacher, Friend","Can afford the necessities, and occasional luxuries","It’s bad, but I have fallen for it",Science,Before/during UG,Sometimes,Yes,No,Never,No,"School stress, Family problems, Anxiety and or depression, Suicidal thoughts, Sex and relationships, Parental/family mental health, I think parents need an information/support group","With my parents, With my teachers, With my friends (difficulties or break downs/loss of the friendship), BF or GF",Yes,No,"Facebook, Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones, Sleep",5,"Being around people you love, Your work/study, Being around animals, Food",1,Less than 1 hour,2,Never smoked,On occasion,,Yes,Yes,No,Agree,"Pressure to succeed in academics, Financial stress, Uncertainty about which major or career path to choose",Yes,Yes,Yes,I don't know,Sometimes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Sometimes,Yes
3/31/2021 6:08:55,Female,16,Hindu,Urban,1,No,Single,Between 4 and 7,Good,Homemade,Sometimes,2.5 L,Sometimes,Between 5 am and 7 am,Between 7 am and 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Science,Maybe,Yes,Friend,"Can afford the necessities, and occasional luxuries","Depends on the situation and if it's the driving force,its good but if it affects the concentration it's bad.",Science,Before 12th std (10th std - 11th std),Sometimes,No,No,Never,Yes,"School stress, Anxiety and or depression, Self esteem, Fear of the future/planning the future","With my parents, With my teachers, With my friends (difficulties or break downs/loss of the friendship), Siblings",Yes,Yes,Instagram,Yes,"Hangout with friends and family, dear ones, Do nothing",4,"Being around people you love, Being around animals, Food",3,Less than 1 hour,2,Never smoked,Never,,Yes,I don't know,No,Agree,"Pressure to succeed in academics, Uncertainty about which major or career path to choose, Submissions and project work",Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Sometimes,Sometimes,Yes,Not sure,Sometimes,No
3/31/2021 6:41:04,Male,23,Hindu,Rural,4,No,Single,Between 4 and 7,Good,Homemade,Yes,2.5 L,Sometimes,Between 5 am and 7 am,Between 7 am and 9 am,No,Co-ed (Girls and boys),Bus or van with other students,Mathematics,No,,,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Science,Before/during UG,Sometimes,No,Yes,Never,Yes,"School stress, Family problems, Gender/Sexuality, Body image, Anxiety and or depression, Self esteem, Suicidal thoughts, Self-harm, Sex and relationships, Child abuse/neglect that may have happened, Fear of the future/planning the future, Bullying, Parental/family mental health, Friendship issues, Eating disorders, Drugs and alcohol, Domestic and family violence/fighting at home, Cyber Bullying, Phone addiction/fights, I think parents need an information/support group","With my parents, With my teachers, With my friends (difficulties or break downs/loss of the friendship), BF or GF, Siblings",No,No,"Facebook, Instagram",Yes,"Hangout with friends and family, dear ones",4,"Being around people you love, Your work/study, Food",4,1 hour,3,Never smoked,Never,,No,Yes,Not aware,Agree,"Pressure to succeed in academics, Financial stress, Increased social media use, Submissions and project work",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Sometimes,Yes,Yes,Yes,No
3/31/2021 8:15:11,Female,18,Christian,Urban,None,Yes,Single,Between 4 and 7,Good,Homemade,Sometimes,2.5 L,No,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,History,Yes,No,There wasn't support I wanted to access,Finding it difficult to make ends meet,"It’s bad, but I have fallen for it",Science,Before/during UG,Sometimes,No,No,Never,No,"School stress, Family problems, Body image, Anxiety and or depression, Self esteem, Suicidal thoughts, Self-harm, Fear of the future/planning the future, Parental/family mental health, Friendship issues, Domestic and family violence/fighting at home, Phone addiction/fights","With my parents, With my teachers, With my friends (difficulties or break downs/loss of the friendship)",Yes,Sometimes,"Facebook, Instagram, Twitter",Yes,"Sleep, Do nothing",3,"Being around people you love, Your work/study, Food",3,Less than 1 hour,3,Never smoked,Never,,Yes,Yes,Not aware,Agree,"Pressure to succeed in academics, Financial stress, Uncertainty about which major or career path to choose, Increased social media use, Submissions and project work",Maybe,I don't know,Yes,I don't know,No,Maybe,Yes,Yes,Maybe,Maybe,Yes,Yes,No,No,Sometimes,No
3/31/2021 8:15:21,Male,17,Hindu,Rural,2,No,Single,More than 8,Dreams of success,Homemade,Sometimes,2.5 L,Sometimes,Between 7 am and 9 am,Between 7 am and 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Mathematics,Maybe,Yes,Friend,Can afford luxuries,"It’s fine, if it does not get you into trouble",Science,Before 10th std,Always did,Yes,Yes,Never,No,"School stress, Fear of the future/planning the future","With my parents, With my friends (difficulties or break downs/loss of the friendship)",Yes,Sometimes,"Facebook, Instagram",No,"Travel, explore and photography ",3,Being out somewhere there is less noise. Where there are wild animals. Scenic beauty. ,3,1 hour,3,Never smoked,Never,,Sometimes,Yes,Maybe,Agree,"Pressure to succeed in academics, Submissions and project work",Yes,Yes,Yes,Yes,No,Yes,Maybe,No,No,No,Yes,No,No,Yes,No,No
3/31/2021 8:56:40,Female,16,Hindu,Urban,1,No,Single,More than 8,Nightmare,Homemade,Yes,1.5  L,Sometimes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Car or bike,Mathematics,Maybe,No,Friend,"Can afford the necessities, and occasional luxuries","Sometimes,gets you into trouble",Commerce,Before 12th std (10th std - 11th std),Always did,Yes,Yes,Never,Yes,"Family problems, Anxiety and or depression, Parental/family mental health",With my friends (difficulties or break downs/loss of the friendship),Yes,Yes,"Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones, Sleep, Watching movies,series,reading books.",5,"Being around people you love, Your work/study, Being around animals, Food",3,Less than 1 hour,5,Never smoked,Never,,Sometimes,Yes,Not aware,Neutral,"Pressure to succeed in academics, Financial stress, Uncertainty about which major or career path to choose",Yes,Yes,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
3/31/2021 9:06:38,Male,34,Hindu,Rural,3,No,In a relationship,Between 4 and 7,Good,Homemade,No,Less than 1.5 L,No,Never a constant time,Between 7 am and 9 am,No,Co-ed (Girls and boys),Foot,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),No,No,There wasn't support I wanted to access,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Commerce,Before/during PG,Never,No,No,Only a few times,No,"Family problems, Anxiety and or depression",With my friends (difficulties or break downs/loss of the friendship),Yes,Sometimes,Facebook,No,Do nothing,3,What i want to do at that very moment ,4,1 hour,1,Never smoked,On occasion,,No,I don't know,Not aware,Neutral,Almost all reasons mentioned above ,I don't know,Yes,No,Maybe,Sometimes,Maybe,No,No,No,No,Sometimes,Yes,Maybe,No,Sometimes,No
3/31/2021 10:02:06,Female,23,Hindu,Urban,1,No,In a relationship,Between 4 and 7,Good,Homemade,No,2.5 L,Sometimes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Mathematics,No,No,"Friend, Partner, Parent","Can afford the necessities, and occasional luxuries","It’s bad, but I have fallen for it",Science,Before/during UG,Sometimes,No,Yes,Never,Yes,"School stress, Family problems, Anxiety and or depression, Self esteem, Fear of the future/planning the future, Parental/family mental health, Drugs and alcohol","With my parents, With my friends (difficulties or break downs/loss of the friendship), BF or GF",No,No,Instagram,No,Submissions,2,"Being around people you love, Being around animals, Food",1,2 hours,5,Never smoked,Very Often,,No,Maybe,No,Agree,"Pressure to succeed in academics, Financial stress, Uncertainty about which major or career path to choose, Submissions and project work",Maybe,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,Not sure,Maybe,Yes
3/31/2021 11:01:42,Female,24,Hindu,Urban,1,No,Single,Between 4 and 7,Good,Outside food,Yes,Less than 1.5 L,Sometimes,Between 7 am and 9 am,Between 7 am and 9 am,Yes,Co-ed (Girls and boys),Bus or van with other students,Science,Maybe,No,"Teacher, School counsellor, Friend, Parent","Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before 12th std (10th std - 11th std),Always did,No,No,Never,Yes,"Family problems, Body image, Fear of the future/planning the future",With my parents,Yes,Yes,"Facebook, Instagram, Twitter",Yes,"Hangout with friends and family, dear ones, Sleep",4,"Being around people you love, Your work/study, Being around animals, Food",3,2 hours,4,Never smoked,On occasion,,No,Yes,No,Agree,"Pressure to succeed in academics, Increased social media use, Submissions and project work",No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Sometimes,No
3/31/2021 11:58:50,Female,24,Christian,Urban,1,No,Single,Between 4 and 7,Good,Outside food,No,1.5  L,Sometimes,Never a constant time,Never a constant time,No,All girls,Car or bike,Science,Yes,Yes,There wasn't support I wanted to access,Can afford luxuries,"It’s bad, but I have fallen for it",Science,Before 12th std (10th std - 11th std),Sometimes,No,No,Never,Yes,"Family problems, Body image, Anxiety and or depression, Self esteem, Suicidal thoughts, Self-harm, Sex and relationships, Fear of the future/planning the future, Parental/family mental health, Friendship issues, Eating disorders, Domestic and family violence/fighting at home","With my teachers, BF or GF",Yes,Yes,"Instagram, Snapchat",No,Do nothing,3,Being around people you love,1,1 hour,5,Never smoked,Never,,No,I don't know,No,Agree,Pressure to succeed in academics,Yes,Maybe,No,Yes,Yes,No,No,Maybe,No,No,Yes,No,Maybe,No,Maybe,No
3/31/2021 13:28:11,Female,18,Hindu,Rural,1,No,Single,Between 4 and 7,Good,Homemade,Yes,1.5  L,Yes,Never a constant time,Never a constant time,No,Co-ed (Girls and boys),Foot,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),Yes,Yes,Teacher,"Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Arts,Before 12th std (10th std - 11th std),Sometimes,No,Yes,Only a few times,Yes,Eating disorders,With my parents,No,Sometimes,Instagram,Yes,"Hangout with friends and family, dear ones",3,Being around people you love,3,Less than 1 hour,5,Never smoked,Never,,No,Yes,Yes,Neutral,Uncertainty about which major or career path to choose,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No
3/31/2021 13:58:56,Male,26,Hindu,Rural,None,No,In a relationship,Between 4 and 7,Good,Homemade,Sometimes,1.5  L,No,Between 7 am and 9 am,After 9 am,No,Co-ed (Girls and boys),Bus or van with other students,Geography,Maybe,No,There wasn't support I wanted to access,"Can afford the necessities, and occasional luxuries","It’s bad, but I have fallen for it",Science,Before/during UG,Sometimes,No,No,Only a few times,No,"Anxiety and or depression, Self esteem, Suicidal thoughts, Self-harm, Fear of the future/planning the future, Bullying, Parental/family mental health, Drugs and alcohol, Domestic and family violence/fighting at home, Cyber Bullying, Phone addiction/fights","With my teachers, Work peers and seniors/ Clients",Yes,Sometimes,Instagram,Yes,"Hangout with friends and family, dear ones, Sleep, Do nothing, Gardening and house chores",3,"Being around people you love, Being around animals, Food",3,2 hours,3,Never smoked,On occasion,,No,I don't know,No,Agree,"Pressure to succeed in academics, Uncertainty about which major or career path to choose, Submissions and project work",Yes,Yes,No,I don't know,Yes,Maybe,No,No,No,No,Sometimes,Sometimes,Maybe,No,Sometimes,No
3/31/2021 17:34:26,Female,22,Christian,Rural,1,Yes,Single,Between 4 and 7,Nightmare,Outside food,Sometimes,1.5  L,Don't get time,Between 7 am and 9 am,After 9 am,Yes,All girls,Bus or van with other students,Mathematics,Yes,No,There wasn't support I wanted to access,"Can afford the necessities, not more","It’s bad, but I have fallen for it",Science,Before 12th std (10th std - 11th std),Never,No,No,Never,No,"School stress, Family problems, Gender/Sexuality, Body image, Anxiety and or depression, Self esteem, Suicidal thoughts, Self-harm, Sex and relationships, Child abuse/neglect that may have happened, Fear of the future/planning the future, Parental/family mental health, Friendship issues, Eating disorders, Domestic and family violence/fighting at home, Phone addiction/fights, I think parents need an information/support group",With my friends (difficulties or break downs/loss of the friendship),No,Sometimes,Instagram,Yes,"Hangout with friends and family, dear ones, Sleep, Do nothing",4,"Being around people you love, Your work/study, Being around animals",2,Less than 1 hour,2,Never smoked,On occasion,,No,I don't know,No,Agree,"Pressure to succeed in academics, Financial stress, Uncertainty about which major or career path to choose, Increased social media use, Submissions and project work",No,Yes,No,Maybe,No,No,Yes,No,Maybe,Yes,Yes,No,Maybe,Not sure,Sometimes,No
3/31/2021 19:01:25,Female,24,Hindu,Rural,1,No,In a relationship,Between 4 and 7,Good,Homemade,Yes,Less than 1.5 L,Sometimes,Between 7 am and 9 am,Between 7 am and 9 am,No,Co-ed (Girls and boys),Foot,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),No,No,Friend,Finding it difficult to make ends meet,"It’s fine, if it does not get you into trouble",Commerce,Before 12th std (10th std - 11th std),Sometimes,No,Yes,Never,Yes,"Family problems, Sex and relationships, Child abuse/neglect that may have happened, Fear of the future/planning the future, Friendship issues, Drugs and alcohol",Siblings,Yes,No,Instagram,Yes,"Hangout with friends and family, dear ones",3,Being around people you love,2,Less than 1 hour,3,Never smoked,On occasion,,No,Yes,Maybe,Agree,Increased social media use,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Sometimes,No,Yes,Yes,Yes
4/1/2021 13:03:46,Male,17,Christian,Urban,2,Yes,Single,Between 4 and 7,Nightmare,Homemade,Sometimes,1.5  L,Sometimes,Between 7 am and 9 am,Between 7 am and 9 am,No,Co-ed (Girls and boys),Foot,Geography,Yes,Yes,Friend,,"It’s fine, if it does not get you into trouble",Commerce,Before 10th std,Sometimes,No,Yes,Only a few times,No,"School stress, Anxiety and or depression, Suicidal thoughts, Self-harm, Bullying, Phone addiction/fights",With my friends (difficulties or break downs/loss of the friendship),No,Sometimes,Instagram,No,"Hangout with friends and family, dear ones, Do nothing",4,Being around people you love,4,Less than 1 hour,4,Never smoked,Never,,Sometimes,No,No,Agree,Submissions and project work,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Maybe,Yes
4/1/2021 13:04:34,Female,17,Christian,Rural,1,No,Single,Between 4 and 7,Good,Outside food,Yes,3.5 L,Don't get time,Never a constant time,After 9 am,Yes,All girls,Bus or van with other students,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),Maybe,No,"Teacher, School counsellor, Friend","Can afford the necessities, and occasional luxuries","It's not good, if it's the wrong thing to do.",Commerce,Before 12th std (10th std - 11th std),Always did,Yes,Yes,Never,Yes,"School stress, Family problems, Anxiety and or depression, Self esteem, Suicidal thoughts, Fear of the future/planning the future, Friendship issues, Phone addiction/fights","With my parents, With my teachers, With my friends (difficulties or break downs/loss of the friendship), Siblings",No,No,Instagram,Yes,"Hangout with friends and family, dear ones, Sleep, Binge watch movies & series ",3,"Being around people you love, Food",3,Less than 1 hour,5,Never smoked,On occasion,,Yes,Yes,Maybe,Neutral,"Pressure to succeed in academics, Financial stress, Uncertainty about which major or career path to choose, Submissions and project work, Keeping boundaries to succes and restricting them with marks make one feell useless",Yes,Yes,Yes,Yes,Sometimes,Yes,Yes,Yes,Yes,Maybe,Yes,Sometimes,Maybe,No,Yes,No
4/2/2021 20:35:40,Female,18,Christian,Urban,1,No,Single,Between 4 and 7,Good,Outside food,Sometimes,1.5  L,Sometimes,Never a constant time,Never a constant time,No,Co-ed (Girls and boys),Foot,Mathematics,Yes,No,I did not want support,"Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Commerce,Before 12th std (10th std - 11th std),Sometimes,Yes,No,Never,No,"School stress, Anxiety and or depression, Self esteem, Fear of the future/planning the future, Phone addiction/fights","With my parents, With my friends (difficulties or break downs/loss of the friendship), Siblings",Yes,Sometimes,Instagram,Yes,"Sleep, Do nothing",2,"Being around people you love, Food, Watching tv",3,Less than 1 hour,4,Never smoked,Never,,No,Yes,Maybe,Neutral,"Pressure to succeed in academics, Uncertainty about which major or career path to choose, Increased social media use",Maybe,Yes,Yes,Maybe,Sometimes,Yes,I don't know,Yes,No,Yes,Yes,Sometimes,Maybe,Not sure,Maybe,No
4/3/2021 22:11:13,Male,26,Hindu,Urban,1,No,Single,Between 4 and 7,Good,Homemade,Sometimes,2.5 L,Sometimes,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Car or bike,Geography,Maybe,No,Parent,"Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before/during UG,Sometimes,No,Yes,Never,Yes,"Self esteem, Sex and relationships, Eating disorders, Phone addiction/fights",With my parents,No,Yes,"Facebook, Instagram",Yes,Do nothing,3,"Being around people you love, Your work/study",3,1 hour,4,Never smoked,On occasion,,Sometimes,Yes,Yes,Agree,"Uncertainty about which major or career path to choose, Increased social media use",Maybe,Yes,No,Yes,Sometimes,Maybe,Maybe,Yes,Maybe,No,No,Sometimes,Maybe,Not sure,Yes,No
4/3/2021 22:17:50,Female,22,Hindu,Rural,1,No,Single,More than 8,Dreams of success,Homemade,No,Less than 1.5 L,Yes,Between 5 am and 7 am,Before 5 am,No,All girls,Bus or van with other students,Mathematics,Yes,Yes,School counsellor,"Can afford the necessities, not more","It’s bad, but I have fallen for it",Commerce,Before 12th std (10th std - 11th std),Always did,Yes,No,Only a few times,Yes,School stress,With my teachers,Yes,No,Instagram,Yes,"Hangout with friends and family, dear ones",4,Your work/study,3,Less than 1 hour,3,Never smoked,On occasion,,Yes,Yes,Yes,Agree,Financial stress,Yes,No,Yes,No,No,No,No,Maybe,No,Yes,No,No,No,Not sure,Yes,No
4/3/2021 22:19:02,Female,21,Hindu,Urban,2,No,Single,More than 8,Good,Homemade,Yes,More than 3.5 L,Yes,Between 7 am and 9 am,Between 7 am and 9 am,No,Co-ed (Girls and boys),Car or bike,Languages (English/ Konkani/ Hindi/ French/ Portuguese/ Sanskrit),No,Yes,Parent,"Can afford the necessities, and occasional luxuries","It’s bad, but I have fallen for it",Arts,Before 12th std (10th std - 11th std),Always did,Yes,Yes,Never,Yes,Self esteem,"With my parents, Siblings",Yes,Yes,"Facebook, Instagram, Snapchat",Yes,"Hangout with friends and family, dear ones, Sleep",5,"Your work/study, Being around animals",4,Less than 1 hour,5,Never smoked,On occasion,,Yes,No,Yes,Agree,Uncertainty about which major or career path to choose,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
4/3/2021 22:42:19,Male,29,Hindu,Rural,1,No,Single,Between 4 and 7,Good,Homemade,Sometimes,1.5  L,Don't get time,Between 5 am and 7 am,Between 7 am and 9 am,No,Co-ed (Girls and boys),Bus or van with other students,Science,Maybe,No,"Friend, Other adult, I did not want support, There wasn't support I wanted to access","Can afford the necessities, not more","It’s fine, if it does not get you into trouble",Commerce,Before/during UG,Always did,Yes,Yes,Only a few times,Yes,"Family problems, Fear of the future/planning the future, Friendship issues","With my parents, With my friends (difficulties or break downs/loss of the friendship), BF or GF",Yes,Sometimes,"Facebook, Instagram, Snapchat",No,"Hangout with friends and family, dear ones",4,"Being around people you love, Being around animals, Food",4,Less than 1 hour,4,Never smoked,Never,,Sometimes,Yes,Yes,Neutral,"Pressure to succeed in academics, Financial stress, Uncertainty about which major or career path to choose, Increased social media use, Submissions and project work",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Maybe,Sometimes,Sometimes,Yes,Not sure,Sometimes,No
4/4/2021 7:24:05,Male,21,Hindu,Urban,1,Yes,Single,More than 8,Good,Homemade,Yes,More than 3.5 L,Yes,Between 5 am and 7 am,Between 5 am and 7 am,Yes,Co-ed (Girls and boys),Foot,Mathematics,Yes,Yes,Teacher,Finding it difficult to make ends meet,"It’s bad, but I have fallen for it",Science,Before 12th std (10th std - 11th std),Always did,Yes,Yes,Only a few times,Yes,Fear of the future/planning the future,With my parents,Yes,Sometimes,Instagram,Yes,"Hangout with friends and family, dear ones",5,Being around people you love,5,1 hour,5,Never smoked,Never,,Yes,Yes,Yes,Neutral,Pressure to succeed in academics,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
4/4/2021 16:24:21,Male,26,Hindu,Urban,1,No,Single,Between 4 and 7,Nightmare,Homemade,Sometimes,Less than 1.5 L,No,Never a constant time,Never a constant time,No,Awesome schools ,Teleportation,Science,No,Yes,I did not want support,"Can afford the necessities, not more",It's the best eventually you need to take decisions and that makes you better evertime.,Science,Before 10th std,When I was forced to,Yes,Yes,Never,No,,None I'm stable at everything.,No,No,"Facebook, Instagram, Twitter, Snapchat",Yes,Do nothing,5,Myself,5,Less than 1 hour,1,Never smoked,Never,,No,Maybe,Yes,Disagree,Does not affect I'm strong enough to fall for any trap,Maybe,Maybe,No,Maybe,Sometimes,Maybe,Maybe,Maybe,Maybe,Maybe,No,Yes,Yes,Yes,Yes,No
4/4/2021 16:24:47,Female,23,Christian,Urban,2,No,In a relationship,Between 4 and 7,Good,Outside food,Sometimes,2.5 L,Don't get time,Between 7 am and 9 am,After 9 am,Yes,Co-ed (Girls and boys),Foot,Science,No,No,I did not want support,"Can afford the necessities, and occasional luxuries","It’s fine, if it does not get you into trouble",Science,Before 12th std (10th std - 11th std),Always did,No,No,Only a few times,No,"School stress, Family problems, Anxiety and or depression, Fear of the future/planning the future, Phone addiction/fights",With my teachers,No,No,Instagram,No,"Hangout with friends and family, dear ones",4,Being around people you love,1,Less than 1 hour,5,Never smoked,On occasion,,Sometimes,Yes,No,Agree,Submissions and project work,Maybe,Yes,No,Yes,No,Maybe,Yes,Yes,Maybe,No,Yes,No,Maybe,Not sure,No,Yes
